image,predicted_identity,match_score,label
Eliza_Manningham-Buller_0001_sunny.jpg,049_frontal,0.5585,0
Emanuel_Ginobili_0001_blurred.jpg,Emanuel_Ginobili,0.8409,1
Emanuel_Ginobili_0001_foggy.jpg,Emanuel_Ginobili,0.7777,1
Emanuel_Ginobili_0001_lowlight.jpg,083_frontal,0.8203,0
Emanuel_Ginobili_0001_noisy.jpg,078_frontal,0.5476,0
Emanuel_Ginobili_0001_rainy.jpg,Emanuel_Ginobili,0.6464,0
Emanuel_Ginobili_0001_resized.jpg,Emanuel_Ginobili,0.9971,1
Emanuel_Ginobili_0001_sunny.jpg,046_frontal,0.787,0
Emanuel_Ginobili_0002_blurred.jpg,Emanuel_Ginobili,0.5512,0
Emanuel_Ginobili_0002_foggy.jpg,050_frontal,0.4995,0
Emanuel_Ginobili_0002_lowlight.jpg,112_frontal,0.7213,0
Emanuel_Ginobili_0002_noisy.jpg,084_frontal,0.3562,0
Emanuel_Ginobili_0002_rainy.jpg,Duane_Lee_Chapman,0.4915,0
Emanuel_Ginobili_0002_resized.jpg,Emanuel_Ginobili,0.7493,1
Emanuel_Ginobili_0002_sunny.jpg,017_frontal,0.679,0
Emanuel_Ginobili_0003_blurred.jpg,079_frontal,0.5198,0
Emanuel_Ginobili_0003_foggy.jpg,050_frontal,0.8082,0
Emanuel_Ginobili_0003_lowlight.jpg,017_frontal,0.8459,0
Emanuel_Ginobili_0003_noisy.jpg,049_frontal,0.5821,0
Emanuel_Ginobili_0003_rainy.jpg,Candice_Bergen,0.8268,0
Emanuel_Ginobili_0003_resized.jpg,Emanuel_Ginobili,0.5401,0
Emanuel_Ginobili_0003_sunny.jpg,Ralph_Firman,0.59,0
Emanuel_Ginobili_0004_blurred.jpg,Emanuel_Ginobili,0.6873,1
Emanuel_Ginobili_0004_foggy.jpg,091_frontal,0.739,0
Emanuel_Ginobili_0004_lowlight.jpg,108_frontal,0.8823,0
Emanuel_Ginobili_0004_noisy.jpg,078_frontal,0.4802,0
Emanuel_Ginobili_0004_rainy.jpg,Candice_Bergen,0.7672,0
Emanuel_Ginobili_0004_resized.jpg,Emanuel_Ginobili,0.8159,1
Emanuel_Ginobili_0004_sunny.jpg,018_frontal,0.7425,0
Emanuel_Ginobili_0005_blurred.jpg,Emanuel_Ginobili,0.7549,1
Emanuel_Ginobili_0005_foggy.jpg,Kurt_Budke,0.4912,0
Emanuel_Ginobili_0005_lowlight.jpg,050_frontal,0.6362,0
Emanuel_Ginobili_0005_noisy.jpg,Emanuel_Ginobili,0.6062,0
Emanuel_Ginobili_0005_rainy.jpg,Candice_Bergen,0.5089,0
Emanuel_Ginobili_0005_resized.jpg,Emanuel_Ginobili,0.7879,1
Emanuel_Ginobili_0005_sunny.jpg,046_frontal,0.6729,0
Enrique_Bolanos_0001_blurred.jpg,Enrique_Bolanos,0.8578,1
Enrique_Bolanos_0001_foggy.jpg,083_frontal,0.7402,0
Enrique_Bolanos_0001_lowlight.jpg,112_frontal,0.7824,0
Enrique_Bolanos_0001_noisy.jpg,083_frontal,0.5288,0
Enrique_Bolanos_0001_rainy.jpg,Candice_Bergen,0.8229,0
Enrique_Bolanos_0001_resized.jpg,Enrique_Bolanos,0.9896,1
Enrique_Bolanos_0001_sunny.jpg,070_frontal,0.7662,0
Enrique_Bolanos_0002_blurred.jpg,Enrique_Bolanos,0.6477,0
Enrique_Bolanos_0002_foggy.jpg,Enrique_Bolanos,0.7415,1
Enrique_Bolanos_0002_lowlight.jpg,112_frontal,0.6812,0
Enrique_Bolanos_0002_noisy.jpg,112_frontal,0.6789,0
Enrique_Bolanos_0002_rainy.jpg,Candice_Bergen,0.7653,0
Enrique_Bolanos_0002_resized.jpg,Enrique_Bolanos,0.6751,1
Enrique_Bolanos_0002_sunny.jpg,061_frontal,0.6743,0
Enrique_Bolanos_0003_blurred.jpg,Larry_Coker,0.6953,0
Enrique_Bolanos_0003_foggy.jpg,052_frontal,0.7526,0
Enrique_Bolanos_0003_lowlight.jpg,083_frontal,0.8456,0
Enrique_Bolanos_0003_noisy.jpg,083_frontal,0.644,0
Enrique_Bolanos_0003_rainy.jpg,Candice_Bergen,0.634,0
Enrique_Bolanos_0003_resized.jpg,Christian_Von_Wernich,0.6433,0
Enrique_Bolanos_0003_sunny.jpg,033_frontal,0.6138,0
Enrique_Bolanos_0004_blurred.jpg,Enrique_Bolanos,0.6489,0
Enrique_Bolanos_0004_foggy.jpg,061_frontal,0.7922,0
Enrique_Bolanos_0004_lowlight.jpg,083_frontal,0.7228,0
Enrique_Bolanos_0004_noisy.jpg,Carl_Levin,0.5498,0
Enrique_Bolanos_0004_rainy.jpg,Candice_Bergen,0.6194,0
Enrique_Bolanos_0004_resized.jpg,Enrique_Bolanos,0.7279,1
Enrique_Bolanos_0004_sunny.jpg,108_frontal,0.781,0
Enrique_Bolanos_0005_blurred.jpg,Carl_Levin,0.6396,0
Enrique_Bolanos_0005_foggy.jpg,017_frontal,0.7123,0
Enrique_Bolanos_0005_lowlight.jpg,017_frontal,0.8402,0
Enrique_Bolanos_0005_noisy.jpg,Candice_Bergen,0.6474,0
Enrique_Bolanos_0005_rainy.jpg,Candice_Bergen,0.7899,0
Enrique_Bolanos_0005_resized.jpg,Enrique_Bolanos,0.6479,0
Enrique_Bolanos_0005_sunny.jpg,037_frontal,0.6982,0
Eric_Hinske_0001_blurred.jpg,Eric_Hinske,0.5397,0
Eric_Hinske_0001_foggy.jpg,083_frontal,0.5263,0
Eric_Hinske_0001_lowlight.jpg,108_frontal,0.7223,0
Eric_Hinske_0001_noisy.jpg,070_frontal,0.5849,0
Eric_Hinske_0001_rainy.jpg,Candice_Bergen,0.7927,0
Eric_Hinske_0001_resized.jpg,Eric_Hinske,0.9815,1
Eric_Hinske_0001_sunny.jpg,108_frontal,0.8355,0
Eric_Hinske_0002_blurred.jpg,Gerard_de_Cortanze,0.3806,0
Eric_Hinske_0002_foggy.jpg,Troy_Aikman,0.4373,0
Eric_Hinske_0002_lowlight.jpg,Gerard_de_Cortanze,0.4072,0
Eric_Hinske_0002_noisy.jpg,Eric_Hinske,0.3233,0
Eric_Hinske_0002_rainy.jpg,Albert_Brooks,0.3766,0
Eric_Hinske_0002_resized.jpg,Christine_Gregoire,0.3853,0
Eric_Hinske_0002_sunny.jpg,024_frontal,0.6353,0
Eva_Herzigova_0001_blurred.jpg,Eva_Herzigova,0.8609,1
Eva_Herzigova_0001_foggy.jpg,Eva_Herzigova,0.8323,1
Eva_Herzigova_0001_lowlight.jpg,108_frontal,0.7584,0
Eva_Herzigova_0001_noisy.jpg,Eva_Herzigova,0.4844,0
Eva_Herzigova_0001_rainy.jpg,Candice_Bergen,0.6699,0
Eva_Herzigova_0001_resized.jpg,Eva_Herzigova,0.9943,1
Eva_Herzigova_0001_sunny.jpg,018_frontal,0.7135,0
Evie_Lazarou_0001_blurred.jpg,Evie_Lazarou,0.8614,1
Evie_Lazarou_0001_foggy.jpg,Evie_Lazarou,0.7758,1
Evie_Lazarou_0001_lowlight.jpg,070_frontal,0.5839,0
Evie_Lazarou_0001_noisy.jpg,Evie_Lazarou,0.7842,1
Evie_Lazarou_0001_rainy.jpg,Melissa_Manchester,0.5537,0
Evie_Lazarou_0001_resized.jpg,Evie_Lazarou,0.9874,1
Evie_Lazarou_0001_sunny.jpg,018_frontal,0.6068,0
Fernando_Valenzuela_0001_blurred.jpg,Fernando_Valenzuela,0.9319,1
Fernando_Valenzuela_0001_foggy.jpg,Fernando_Valenzuela,0.8652,1
Fernando_Valenzuela_0001_lowlight.jpg,041_frontal,0.5536,0
Fernando_Valenzuela_0001_noisy.jpg,Fernando_Valenzuela,0.8696,1
Fernando_Valenzuela_0001_rainy.jpg,Fernando_Valenzuela,0.6614,1
Fernando_Valenzuela_0001_resized.jpg,Fernando_Valenzuela,0.9963,1
Fernando_Valenzuela_0001_sunny.jpg,009_frontal,0.6231,0
Francisco_Flores_0001_blurred.jpg,Francisco_Flores,0.8406,1
Francisco_Flores_0001_foggy.jpg,Francisco_Flores,0.5981,0
Francisco_Flores_0001_lowlight.jpg,017_frontal,0.8585,0
Francisco_Flores_0001_noisy.jpg,Francisco_Flores,0.6302,0
Francisco_Flores_0001_rainy.jpg,Francisco_Flores,0.7488,1
Francisco_Flores_0001_resized.jpg,Francisco_Flores,0.9908,1
Francisco_Flores_0001_sunny.jpg,034_frontal,0.7234,0
Francisco_Flores_0002_blurred.jpg,Francisco_Flores,0.68,1
Francisco_Flores_0002_foggy.jpg,083_frontal,0.7116,0
Francisco_Flores_0002_lowlight.jpg,018_frontal,0.8234,0
Francisco_Flores_0002_noisy.jpg,078_frontal,0.7313,0
Francisco_Flores_0002_rainy.jpg,049_frontal,0.7386,0
Francisco_Flores_0002_resized.jpg,Francisco_Flores,0.7088,1
Francisco_Flores_0002_sunny.jpg,017_frontal,0.7035,0
Francisco_Flores_0003_blurred.jpg,Francisco_Flores,0.7564,1
Francisco_Flores_0003_foggy.jpg,Carl_Levin,0.4755,0
Francisco_Flores_0003_lowlight.jpg,Mia_Mottley,0.4857,0
Francisco_Flores_0003_noisy.jpg,Francisco_Flores,0.6277,0
Francisco_Flores_0003_rainy.jpg,Francisco_Flores,0.5644,0
Francisco_Flores_0003_resized.jpg,Francisco_Flores,0.7501,1
Francisco_Flores_0003_sunny.jpg,078_frontal,0.6223,0
Francisco_Flores_0004_blurred.jpg,Francisco_Flores,0.6004,0
Francisco_Flores_0004_foggy.jpg,Jose_Lopez_Beltran,0.5583,0
Francisco_Flores_0004_lowlight.jpg,James_Brown,0.5156,0
Francisco_Flores_0004_noisy.jpg,Francisco_Flores,0.5525,0
Francisco_Flores_0004_rainy.jpg,Francisco_Flores,0.4247,0
Francisco_Flores_0004_resized.jpg,Francisco_Flores,0.6273,0
Francisco_Flores_0004_sunny.jpg,024_frontal,0.7192,0
Franz_Gsell_0001_blurred.jpg,Franz_Gsell,0.9352,1
Franz_Gsell_0001_foggy.jpg,108_frontal,0.6169,0
Franz_Gsell_0001_lowlight.jpg,083_frontal,0.8211,0
Franz_Gsell_0001_noisy.jpg,108_frontal,0.6504,0
Franz_Gsell_0001_rainy.jpg,Candice_Bergen,0.6984,0
Franz_Gsell_0001_resized.jpg,Franz_Gsell,0.9926,1
Franz_Gsell_0001_sunny.jpg,017_frontal,0.6869,0
Fran_Drescher_0001_blurred.jpg,Fran_Drescher,0.807,1
Fran_Drescher_0001_foggy.jpg,Fran_Drescher,0.7757,1
Fran_Drescher_0001_lowlight.jpg,Fran_Drescher,0.6868,1
Fran_Drescher_0001_noisy.jpg,Fran_Drescher,0.7103,1
Fran_Drescher_0001_rainy.jpg,Fran_Drescher,0.7717,1
Fran_Drescher_0001_resized.jpg,Fran_Drescher,0.9939,1
Fran_Drescher_0001_sunny.jpg,049_frontal,0.7717,0
Fran_Drescher_0002_blurred.jpg,Fran_Drescher,0.6191,0
Fran_Drescher_0002_foggy.jpg,Fran_Drescher,0.6658,1
Fran_Drescher_0002_lowlight.jpg,Fran_Drescher,0.52,0
Fran_Drescher_0002_noisy.jpg,Fran_Drescher,0.4771,0
Fran_Drescher_0002_rainy.jpg,Fran_Drescher,0.4999,0
Fran_Drescher_0002_resized.jpg,Fran_Drescher,0.6448,0
Fran_Drescher_0002_sunny.jpg,049_frontal,0.7482,0
Gabi_Zimmer_0001_blurred.jpg,Gabi_Zimmer,0.9474,1
Gabi_Zimmer_0001_foggy.jpg,Gabi_Zimmer,0.8683,1
Gabi_Zimmer_0001_lowlight.jpg,070_frontal,0.8017,0
Gabi_Zimmer_0001_noisy.jpg,Candice_Bergen,0.6316,0
Gabi_Zimmer_0001_rainy.jpg,Candice_Bergen,0.6413,0
Gabi_Zimmer_0001_resized.jpg,Gabi_Zimmer,0.9969,1
Gabi_Zimmer_0001_sunny.jpg,108_frontal,0.728,0
Garry_Kasparov_0001_blurred.jpg,Garry_Kasparov,0.779,1
Garry_Kasparov_0001_foggy.jpg,Garry_Kasparov,0.7597,1
Garry_Kasparov_0001_lowlight.jpg,Garry_Kasparov,0.7273,1
Garry_Kasparov_0001_noisy.jpg,Garry_Kasparov,0.8136,1
Garry_Kasparov_0001_rainy.jpg,Garry_Kasparov,0.7293,1
Garry_Kasparov_0001_resized.jpg,Garry_Kasparov,0.9939,1
Garry_Kasparov_0001_sunny.jpg,033_frontal,0.7046,0
Garry_Kasparov_0002_blurred.jpg,061_frontal,0.4668,0
Garry_Kasparov_0002_foggy.jpg,Thaksin_Shinawatra,0.4817,0
Garry_Kasparov_0002_lowlight.jpg,046_frontal,0.5742,0
Garry_Kasparov_0002_noisy.jpg,041_frontal,0.5139,0
Garry_Kasparov_0002_rainy.jpg,Ibrahim_Hilal,0.4634,0
Garry_Kasparov_0002_resized.jpg,Sanjay_Chawla,0.5177,0
Garry_Kasparov_0002_sunny.jpg,024_frontal,0.6368,0
Gary_Bettman_0001_blurred.jpg,Gary_Bettman,0.9215,1
Gary_Bettman_0001_foggy.jpg,Gary_Bettman,0.8682,1
Gary_Bettman_0001_lowlight.jpg,Gary_Bettman,0.8416,1
Gary_Bettman_0001_noisy.jpg,Gary_Bettman,0.8857,1
Gary_Bettman_0001_rainy.jpg,Gary_Bettman,0.6987,1
Gary_Bettman_0001_resized.jpg,Gary_Bettman,0.9966,1
Gary_Bettman_0001_sunny.jpg,033_frontal,0.7483,0
Gene_Autry_0001_blurred.jpg,Gene_Autry,0.8566,1
Gene_Autry_0001_foggy.jpg,Gene_Autry,0.9046,1
Gene_Autry_0001_lowlight.jpg,Gene_Autry,0.6592,1
Gene_Autry_0001_noisy.jpg,Gene_Autry,0.816,1
Gene_Autry_0001_rainy.jpg,Gene_Autry,0.5586,0
Gene_Autry_0001_resized.jpg,Gene_Autry,0.993,1
Gene_Autry_0001_sunny.jpg,061_frontal,0.6176,0
George_Blaney_0001_blurred.jpg,George_Blaney,0.8323,1
George_Blaney_0001_foggy.jpg,Alexandre_Vinokourov,0.4864,0
George_Blaney_0001_lowlight.jpg,070_frontal,0.6576,0
George_Blaney_0001_noisy.jpg,083_frontal,0.505,0
George_Blaney_0001_rainy.jpg,Candice_Bergen,0.7756,0
George_Blaney_0001_resized.jpg,George_Blaney,0.9909,1
George_Blaney_0001_sunny.jpg,033_frontal,0.6851,0
Gerard_de_Cortanze_0001_blurred.jpg,Gerard_de_Cortanze,0.9371,1
Gerard_de_Cortanze_0001_foggy.jpg,Gerard_de_Cortanze,0.9237,1
Gerard_de_Cortanze_0001_lowlight.jpg,Gerard_de_Cortanze,0.8581,1
Gerard_de_Cortanze_0001_noisy.jpg,Gerard_de_Cortanze,0.8585,1
Gerard_de_Cortanze_0001_rainy.jpg,Gerard_de_Cortanze,0.838,1
Gerard_de_Cortanze_0001_resized.jpg,Gerard_de_Cortanze,0.9961,1
Gerard_de_Cortanze_0001_sunny.jpg,033_frontal,0.6311,0
Ghassan_Elashi_0001_blurred.jpg,Ghassan_Elashi,0.8736,1
Ghassan_Elashi_0001_foggy.jpg,Ghassan_Elashi,0.7815,1
Ghassan_Elashi_0001_lowlight.jpg,052_frontal,0.586,0
Ghassan_Elashi_0001_noisy.jpg,Ghassan_Elashi,0.7921,1
Ghassan_Elashi_0001_rainy.jpg,Ghassan_Elashi,0.73,1
Ghassan_Elashi_0001_resized.jpg,Ghassan_Elashi,0.9907,1
Ghassan_Elashi_0001_sunny.jpg,108_frontal,0.8285,0
Gloria_Gaynor_0001_blurred.jpg,Gloria_Gaynor,0.9332,1
Gloria_Gaynor_0001_foggy.jpg,Gloria_Gaynor,0.6601,1
Gloria_Gaynor_0001_lowlight.jpg,Melissa_Manchester,0.5093,0
Gloria_Gaynor_0001_noisy.jpg,Gloria_Gaynor,0.7526,1
Gloria_Gaynor_0001_rainy.jpg,Candice_Bergen,0.6353,0
Gloria_Gaynor_0001_resized.jpg,Gloria_Gaynor,0.9967,1
Gloria_Gaynor_0001_sunny.jpg,049_frontal,0.756,0
Gregorio_Rosal_0001_blurred.jpg,Gregorio_Rosal,0.9197,1
Gregorio_Rosal_0001_foggy.jpg,Gregorio_Rosal,0.8855,1
Gregorio_Rosal_0001_lowlight.jpg,070_frontal,0.6967,0
Gregorio_Rosal_0001_noisy.jpg,Gregorio_Rosal,0.6635,1
Gregorio_Rosal_0001_rainy.jpg,Gregorio_Rosal,0.7488,1
Gregorio_Rosal_0001_resized.jpg,Gregorio_Rosal,0.9962,1
Gregorio_Rosal_0001_sunny.jpg,046_frontal,0.7228,0
Guillaume_Depardieu_0001_blurred.jpg,Guillaume_Depardieu,0.836,1
Guillaume_Depardieu_0001_foggy.jpg,Mitzi_Gaynor,0.5027,0
Guillaume_Depardieu_0001_lowlight.jpg,083_frontal,0.5832,0
Guillaume_Depardieu_0001_noisy.jpg,Duane_Lee_Chapman,0.5851,0
Guillaume_Depardieu_0001_rainy.jpg,Candice_Bergen,0.6586,0
Guillaume_Depardieu_0001_resized.jpg,Guillaume_Depardieu,0.9902,1
Guillaume_Depardieu_0001_sunny.jpg,Candice_Bergen,0.5559,0
Gustavo_Kuerten_0001_blurred.jpg,Gustavo_Kuerten,0.8997,1
Gustavo_Kuerten_0001_foggy.jpg,Gustavo_Kuerten,0.7266,1
Gustavo_Kuerten_0001_lowlight.jpg,Franz_Gsell,0.4305,0
Gustavo_Kuerten_0001_noisy.jpg,Gustavo_Kuerten,0.7494,1
Gustavo_Kuerten_0001_rainy.jpg,Gustavo_Kuerten,0.6233,0
Gustavo_Kuerten_0001_resized.jpg,Gustavo_Kuerten,0.9949,1
Gustavo_Kuerten_0001_sunny.jpg,023_frontal,0.7528,0
Gustavo_Kuerten_0002_blurred.jpg,Gustavo_Kuerten,0.7633,1
Gustavo_Kuerten_0002_foggy.jpg,Steven_Curtis_Chapman,0.63,0
Gustavo_Kuerten_0002_lowlight.jpg,Steven_Curtis_Chapman,0.6142,0
Gustavo_Kuerten_0002_noisy.jpg,Steven_Curtis_Chapman,0.5701,0
Gustavo_Kuerten_0002_rainy.jpg,Steven_Curtis_Chapman,0.5867,0
Gustavo_Kuerten_0002_resized.jpg,Gustavo_Kuerten,0.8801,1
Gustavo_Kuerten_0002_sunny.jpg,084_frontal,0.6112,0
Gustavo_Kuerten_0003_blurred.jpg,Mariano_Zabaleta,0.4758,0
Gustavo_Kuerten_0003_foggy.jpg,Kevin_Spacey,0.5166,0
Gustavo_Kuerten_0003_lowlight.jpg,Candice_Bergen,0.5397,0
Gustavo_Kuerten_0003_noisy.jpg,Duane_Lee_Chapman,0.5016,0
Gustavo_Kuerten_0003_rainy.jpg,Candice_Bergen,0.6616,0
Gustavo_Kuerten_0003_resized.jpg,Gustavo_Kuerten,0.4377,0
Gustavo_Kuerten_0003_sunny.jpg,108_frontal,0.7584,0
Gus_Van_Sant_0001_blurred.jpg,Gus_Van_Sant,0.8988,1
Gus_Van_Sant_0001_foggy.jpg,Gus_Van_Sant,0.8612,1
Gus_Van_Sant_0001_lowlight.jpg,Gus_Van_Sant,0.8565,1
Gus_Van_Sant_0001_noisy.jpg,Gus_Van_Sant,0.7423,1
Gus_Van_Sant_0001_rainy.jpg,Gus_Van_Sant,0.742,1
Gus_Van_Sant_0001_resized.jpg,Gus_Van_Sant,0.9938,1
Gus_Van_Sant_0001_sunny.jpg,Viara_Vike-Freiberga,0.5433,0
Gus_Van_Sant_0002_blurred.jpg,Gus_Van_Sant,0.7454,1
Gus_Van_Sant_0002_foggy.jpg,Gus_Van_Sant,0.6668,1
Gus_Van_Sant_0002_lowlight.jpg,070_frontal,0.678,0
Gus_Van_Sant_0002_noisy.jpg,David_McCallum,0.4864,0
Gus_Van_Sant_0002_rainy.jpg,Candice_Bergen,0.4837,0
Gus_Van_Sant_0002_resized.jpg,Gus_Van_Sant,0.7637,1
Gus_Van_Sant_0002_sunny.jpg,046_frontal,0.7481,0
Gus_Van_Sant_0003_blurred.jpg,Gus_Van_Sant,0.8275,1
Gus_Van_Sant_0003_foggy.jpg,Gus_Van_Sant,0.6662,1
Gus_Van_Sant_0003_lowlight.jpg,Gus_Van_Sant,0.798,1
Gus_Van_Sant_0003_noisy.jpg,Gus_Van_Sant,0.6264,0
Gus_Van_Sant_0003_rainy.jpg,Gus_Van_Sant,0.713,1
Gus_Van_Sant_0003_resized.jpg,Gus_Van_Sant,0.8558,1
Gus_Van_Sant_0003_sunny.jpg,017_frontal,0.7653,0
Hamad_Bin_Jassim_0001_blurred.jpg,Hamad_Bin_Jassim,0.8428,1
Hamad_Bin_Jassim_0001_foggy.jpg,108_frontal,0.568,0
Hamad_Bin_Jassim_0001_lowlight.jpg,108_frontal,0.8197,0
Hamad_Bin_Jassim_0001_noisy.jpg,049_frontal,0.5399,0
Hamad_Bin_Jassim_0001_rainy.jpg,Candice_Bergen,0.6976,0
Hamad_Bin_Jassim_0001_resized.jpg,Hamad_Bin_Jassim,0.9765,1
Hamad_Bin_Jassim_0001_sunny.jpg,Steven_Curtis_Chapman,0.466,0
Hank_Aaron_0001_blurred.jpg,Hank_Aaron,0.9624,1
Hank_Aaron_0001_foggy.jpg,Hank_Aaron,0.7173,1
Hank_Aaron_0001_lowlight.jpg,Hank_Aaron,0.6045,0
Hank_Aaron_0001_noisy.jpg,052_frontal,0.6365,0
Hank_Aaron_0001_rainy.jpg,Duane_Lee_Chapman,0.635,0
Hank_Aaron_0001_resized.jpg,Hank_Aaron,0.9966,1
Hank_Aaron_0001_sunny.jpg,034_frontal,0.6913,0
Hans_Eichel_0001_blurred.jpg,Hans_Eichel,0.825,1
Hans_Eichel_0001_foggy.jpg,Hans_Eichel,0.8555,1
Hans_Eichel_0001_lowlight.jpg,Hans_Eichel,0.6605,1
Hans_Eichel_0001_noisy.jpg,Hans_Eichel,0.8032,1
Hans_Eichel_0001_rainy.jpg,Candice_Bergen,0.5472,0
Hans_Eichel_0001_resized.jpg,Hans_Eichel,0.9919,1
Hans_Eichel_0001_sunny.jpg,061_frontal,0.7876,0
Hans_Eichel_0002_blurred.jpg,Hans_Eichel,0.5898,0
Hans_Eichel_0002_foggy.jpg,Hans_Eichel,0.593,0
Hans_Eichel_0002_lowlight.jpg,Carl_Levin,0.7163,0
Hans_Eichel_0002_noisy.jpg,Hans_Eichel,0.6525,1
Hans_Eichel_0002_rainy.jpg,Andy_Griffith,0.5786,0
Hans_Eichel_0002_resized.jpg,Hans_Eichel,0.607,0
Hans_Eichel_0002_sunny.jpg,070_frontal,0.7739,0
Hans_Eichel_0003_blurred.jpg,Hans_Eichel,0.5334,0
Hans_Eichel_0003_foggy.jpg,Mario_Lobo_Zagallo,0.4974,0
Hans_Eichel_0003_lowlight.jpg,070_frontal,0.8383,0
Hans_Eichel_0003_noisy.jpg,049_frontal,0.5367,0
Hans_Eichel_0003_rainy.jpg,Candice_Bergen,0.6915,0
Hans_Eichel_0003_resized.jpg,Hans_Eichel,0.6202,0
Hans_Eichel_0003_sunny.jpg,070_frontal,0.6204,0
Harrison_Ford_0001_blurred.jpg,Harrison_Ford,0.8793,1
Harrison_Ford_0001_foggy.jpg,Harrison_Ford,0.8136,1
Harrison_Ford_0001_lowlight.jpg,Harrison_Ford,0.5793,0
Harrison_Ford_0001_noisy.jpg,Harrison_Ford,0.8676,1
Harrison_Ford_0001_rainy.jpg,Harrison_Ford,0.6985,1
Harrison_Ford_0001_resized.jpg,Harrison_Ford,0.9954,1
Harrison_Ford_0001_sunny.jpg,061_frontal,0.7296,0
Harrison_Ford_0002_blurred.jpg,Harrison_Ford,0.6608,1
Harrison_Ford_0002_foggy.jpg,Michael_Kirby,0.6155,0
Harrison_Ford_0002_lowlight.jpg,James_Hoffa,0.59,0
Harrison_Ford_0002_noisy.jpg,Harrison_Ford,0.653,1
Harrison_Ford_0002_rainy.jpg,Candice_Bergen,0.6912,0
Harrison_Ford_0002_resized.jpg,Harrison_Ford,0.693,1
Harrison_Ford_0002_sunny.jpg,033_frontal,0.6631,0
Harrison_Ford_0003_blurred.jpg,Harrison_Ford,0.6667,1
Harrison_Ford_0003_foggy.jpg,Harrison_Ford,0.5995,0
Harrison_Ford_0003_lowlight.jpg,Candice_Bergen,0.4657,0
Harrison_Ford_0003_noisy.jpg,Harrison_Ford,0.417,0
Harrison_Ford_0003_rainy.jpg,Duane_Lee_Chapman,0.6428,0
Harrison_Ford_0003_resized.jpg,Harrison_Ford,0.6609,1
Harrison_Ford_0003_sunny.jpg,Candice_Bergen,0.5044,0
Harrison_Ford_0004_blurred.jpg,Harrison_Ford,0.7129,1
Harrison_Ford_0004_foggy.jpg,William_Delahunt,0.5753,0
Harrison_Ford_0004_lowlight.jpg,017_frontal,0.6808,0
Harrison_Ford_0004_noisy.jpg,Candice_Bergen,0.4858,0
Harrison_Ford_0004_rainy.jpg,Candice_Bergen,0.6781,0
Harrison_Ford_0004_resized.jpg,Harrison_Ford,0.7364,1
Harrison_Ford_0004_sunny.jpg,061_frontal,0.5758,0
Harrison_Ford_0005_blurred.jpg,Ralph_Klein,0.6391,0
Harrison_Ford_0005_foggy.jpg,Candice_Bergen,0.6074,0
Harrison_Ford_0005_lowlight.jpg,017_frontal,0.8129,0
Harrison_Ford_0005_noisy.jpg,Franz_Gsell,0.5448,0
Harrison_Ford_0005_rainy.jpg,Candice_Bergen,0.7358,0
Harrison_Ford_0005_resized.jpg,Ralph_Klein,0.6119,0
Harrison_Ford_0005_sunny.jpg,049_frontal,0.5037,0
Harrison_Ford_0006_blurred.jpg,Harrison_Ford,0.7537,1
Harrison_Ford_0006_foggy.jpg,052_frontal,0.6105,0
Harrison_Ford_0006_lowlight.jpg,112_frontal,0.836,0
Harrison_Ford_0006_noisy.jpg,052_frontal,0.6775,0
Harrison_Ford_0006_rainy.jpg,Candice_Bergen,0.6885,0
Harrison_Ford_0006_resized.jpg,Harrison_Ford,0.7511,1
Harrison_Ford_0006_sunny.jpg,108_frontal,0.7917,0
Harrison_Ford_0007_blurred.jpg,Harrison_Ford,0.7964,1
Harrison_Ford_0007_foggy.jpg,James_Hoffa,0.6096,0
Harrison_Ford_0007_lowlight.jpg,Mario_Lobo_Zagallo,0.5846,0
Harrison_Ford_0007_noisy.jpg,Harrison_Ford,0.6441,0
Harrison_Ford_0007_rainy.jpg,Candice_Bergen,0.5168,0
Harrison_Ford_0007_resized.jpg,Harrison_Ford,0.8076,1
Harrison_Ford_0007_sunny.jpg,061_frontal,0.7214,0
Harrison_Ford_0008_blurred.jpg,Harrison_Ford,0.7472,1
Harrison_Ford_0008_foggy.jpg,Rina_Lazo,0.5538,0
Harrison_Ford_0008_lowlight.jpg,083_frontal,0.8136,0
Harrison_Ford_0008_noisy.jpg,Candice_Bergen,0.6298,0
Harrison_Ford_0008_rainy.jpg,Candice_Bergen,0.8269,0
Harrison_Ford_0008_resized.jpg,Harrison_Ford,0.7733,1
Harrison_Ford_0008_sunny.jpg,017_frontal,0.7433,0
Harrison_Ford_0009_blurred.jpg,Harrison_Ford,0.7377,1
Harrison_Ford_0009_foggy.jpg,Harrison_Ford,0.5998,0
Harrison_Ford_0009_lowlight.jpg,070_frontal,0.632,0
Harrison_Ford_0009_noisy.jpg,James_Hoffa,0.5362,0
Harrison_Ford_0009_rainy.jpg,Lord_Hutton,0.5722,0
Harrison_Ford_0009_resized.jpg,Harrison_Ford,0.7452,1
Harrison_Ford_0009_sunny.jpg,061_frontal,0.6949,0
Harrison_Ford_0010_blurred.jpg,James_Hoffa,0.5826,0
Harrison_Ford_0010_foggy.jpg,James_Hoffa,0.5964,0
Harrison_Ford_0010_lowlight.jpg,Carl_Levin,0.4946,0
Harrison_Ford_0010_noisy.jpg,Arnold_Scott,0.5461,0
Harrison_Ford_0010_rainy.jpg,Candice_Bergen,0.6902,0
Harrison_Ford_0010_resized.jpg,James_Hoffa,0.5756,0
